year_month,article_count,mean_sentiment,std_sentiment,sentiment_intensity,tourist_arrivals,usd_lkr_rate,inflation_rate
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,187.58,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,187.5,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,190.0,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,189.0,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,187.6,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,187.0,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.0,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,186.91,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,186.67,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.9,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.89,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.94,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.5,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,186.9,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,186.1,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.52,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,185.8,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,186.35,6.15394508391738
2020-12,32.0,0.1808257941156625,0.400330300463778,0.6322587564335952,393.0,186.3,6.15394508391738
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,193.11,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,193.11,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,195.0,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,197.02,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,196.42,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,195.57,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,193.0,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,192.5,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,190.5,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,189.0,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,184.97,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,186.94,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,187.62,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,189.0,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,186.57,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,186.57,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,189.0,7.01478071238195
2021-01,35.0,0.1979315655572073,0.5327370511130503,0.7092915136925196,1682.0,187.83,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,195.25,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.13,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,193.4,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,193.7,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.13,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.76,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,195.12,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,195.06,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,193.05,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,193.5,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,196.5,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,195.0,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.5,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.01,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.86,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,194.86,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,193.5,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,193.5,7.01478071238195
2021-02,28.0,0.2840129349912916,0.5327661162739702,0.9563555716583958,3366.0,192.77,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,197.28,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,197.28,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,197.5,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.38,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,199.02,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.19,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.55,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.82,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.26,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.22,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,199.07,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,198.0,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,196.0,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,194.5,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,194.58,7.01478071238195
2021-03,28.0,0.0006608473403113,0.4551321027206483,0.0022252684932879,4581.0,195.23,7.01478071238195
